"gbifID","species","longitude","latitude","year","month","day","countryCode","accepted_name"
"2629924563","Diplacus aurantiacus",-116.7119,31.9159,1940,4,24,"MX","Diplacus aurantiacus"
"2629892768","Diplacus aurantiacus",-116.631,32.5609,1932,5,30,"MX","Diplacus aurantiacus"
"2629839738","Diplacus aurantiacus",-116.5434,31.67966,1930,9,7,"MX","Diplacus aurantiacus"
"1929450925","Diplacus aurantiacus",-118.278992,29.026801,1889,NA,NA,"MX","Diplacus aurantiacus"
"1931040140","Diplacus aurantiacus",-118.278992,29.026801,1875,NA,NA,"MX","Diplacus aurantiacus"
"3455586794","Diplacus aurantiacus",-122.065336,36.953143,2022,1,13,"US","Diplacus aurantiacus"
"3455603566","Diplacus aurantiacus",-121.199003,36.487494,2022,1,17,"US","Diplacus aurantiacus"
"3455673890","Diplacus aurantiacus",-122.264346,37.966226,2022,1,9,"US","Diplacus aurantiacus"
"3455714656","Diplacus aurantiacus",-120.654131,35.30976,2022,1,13,"US","Diplacus aurantiacus"
"3455722307","Diplacus aurantiacus",-122.065695,36.953209,2022,1,20,"US","Diplacus aurantiacus"
"3455749960","Diplacus aurantiacus",-122.525149,37.847627,2022,1,17,"US","Diplacus aurantiacus"
"3455779359","Diplacus aurantiacus",-122.434181,37.697079,2022,1,2,"US","Diplacus aurantiacus"
"3455914929","Diplacus aurantiacus",-121.802825,37.214663,2022,1,3,"US","Diplacus aurantiacus"
"3455937553","Diplacus aurantiacus",-122.498275,37.567188,2022,1,16,"US","Diplacus aurantiacus"
"3455951926","Diplacus aurantiacus",-121.478845,39.761283,2022,1,18,"US","Diplacus aurantiacus"
"3456007032","Diplacus aurantiacus",-122.472489,37.790076,2022,1,3,"US","Diplacus aurantiacus"
"3456017985","Diplacus aurantiacus",-120.657487,35.3064,2022,1,12,"US","Diplacus aurantiacus"
"3456087487","Diplacus aurantiacus",-121.763778,36.630987,2022,1,14,"US","Diplacus aurantiacus"
"3456106802","Diplacus aurantiacus",-122.163639,37.825455,2022,1,15,"US","Diplacus aurantiacus"
"3456112962","Diplacus aurantiacus",-122.518502,38.435993,2022,1,10,"US","Diplacus aurantiacus"
"3456194857","Diplacus aurantiacus",-120.654073,35.309687,2022,1,13,"US","Diplacus aurantiacus"
"3456210581","Diplacus aurantiacus",-121.8135,37.531835,2022,1,10,"US","Diplacus aurantiacus"
"3456218480","Diplacus aurantiacus",-121.802758,36.661846,2022,1,2,"US","Diplacus aurantiacus"
"3456225947","Diplacus aurantiacus",-122.061347,38.385381,2022,1,5,"US","Diplacus aurantiacus"
"3456251880","Diplacus aurantiacus",-122.535072,38.446742,2022,1,14,"US","Diplacus aurantiacus"
"3456410465","Diplacus aurantiacus",-121.925172,37.863575,2022,1,6,"US","Diplacus aurantiacus"
"3456688796","Diplacus aurantiacus",-122.452483,37.738092,2022,1,16,"US","Diplacus aurantiacus"
"3456748228","Diplacus aurantiacus",-122.512135,38.443138,2022,1,2,"US","Diplacus aurantiacus"
"3456782405","Diplacus aurantiacus",-122.532111,37.829044,2022,1,1,"US","Diplacus aurantiacus"
"3456792444","Diplacus aurantiacus",-122.489038,38.410416,2022,1,5,"US","Diplacus aurantiacus"
"3456798630","Diplacus aurantiacus",-120.657817,35.30728,2022,1,12,"US","Diplacus aurantiacus"
"3456808649","Diplacus aurantiacus",-121.91363,37.871022,2022,1,12,"US","Diplacus aurantiacus"
"3456827598","Diplacus aurantiacus",-122.484216,38.442737,2022,1,2,"US","Diplacus aurantiacus"
"3456833208","Diplacus aurantiacus",-122.116996,37.75652,2022,1,17,"US","Diplacus aurantiacus"
"3456931447","Diplacus aurantiacus",-122.508212,38.438,2022,1,2,"US","Diplacus aurantiacus"
